x,y,overlap.area
177.8883918,537.3672202,4300.840343
182.7804788,540.1538734,4300.840343
182.141165,553.9470097,4300.840343
184.9728107,560.196445,4300.840343
177.3962052,566.865774,4300.840343
182.7396516,574.0781069,4300.840343
182.8500869,587.7564294,4300.840343
184.6220791,594.4758465,4300.840343
182.1537356,599.5580735,4300.840343
184.3489377,607.4389435,4300.840343
184.3417514,614.4501346,4300.840343
184.8217499,628.5137234,4300.840343
182.9090468,638.3083007,4300.840343
179.2201564,642.7270712,4300.840343
183.5152465,654.3614935,4300.840343
183.7641592,659.2020897,4300.840343
185.1768518,669.0099273,4300.840343
178.8869011,675.5147392,4300.840343
181.2384294,687.0435478,4300.840343
179.9423252,691.05162,4300.840343
181.5962651,703.6879801,4300.840343
184.4263378,708.2741497,4300.840343
180.5078063,718.4872028,4156.736289
180.184168,729.2928842,3598.499884
179.1082972,734.2182996,3281.81964
178.0528795,741.5461095,2770.52152
182.2325614,749.3503925,2198.488655
182.6865653,761.6219609,1304.754257
182.8072029,769.3070426,789.4824327
178.6352628,778.0506124,295.6813225
183.4141283,780.347084,191.424674
188.9605742,-36.70551834,1.830723793
192.3866757,-23.80791596,519.1730878
187.4079144,-17.18831345,925.8422212
190.5827066,-8.703463985,1512.353684
186.8488028,1.274440749,2244.710135
189.2298911,12.07186114,3027.625755
190.0170854,16.90530746,3356.410872
192.1749133,27.63044095,3984.680307
189.5583439,36.82428472,4299.996116
186.270553,43.92770042,4300.840343
193.6803779,45.67476117,4300.840343
186.9313381,58.18959249,4300.840343
192.0434367,68.01949098,4300.840343
186.44405,76.23057986,4300.840343
193.019801,81.07709125,4300.840343
185.9018281,89.98223645,4300.840343
187.7911419,98.51101605,4300.840343
189.9576861,110.4713223,4300.840343
185.7299529,116.6812152,4300.840343
187.0110925,126.6490698,4300.840343
185.5018274,130.6598437,4300.840343
186.8758205,139.8908267,4300.840343
190.4817396,148.6778672,4300.840343
191.0522197,160.1126266,4300.840343
191.7706297,166.7466632,4300.840343
185.9291653,174.7132761,4300.840343
191.7960711,179.1851845,4300.840343
191.0474244,191.4913474,4300.840343
189.1000076,200.8160263,4300.840343
187.3402685,209.6807567,4300.840343
188.3339293,212.1124736,4300.840343
185.8538674,224.6935278,4300.840343
192.9455713,230.1810465,4300.840343
189.2291465,240.1732985,4300.840343
186.7392271,250.7187441,4300.840343
193.4451863,253.4819058,4300.840343
193.0741531,263.1010089,4300.840343
188.205715,272.7097148,4300.840343
193.2157025,283.4534804,4300.840343
187.6092736,287.8462963,4300.840343
189.9516629,296.3026584,4300.840343
188.8560803,304.4250467,4300.840343
190.7768574,312.737322,4300.840343
185.5586767,320.5700109,4300.840343
190.2699651,328.601834,4300.840343
189.1886415,335.7490437,4300.840343
192.6611159,342.8453083,4300.840343
191.922715,358.4739909,4300.840343
185.8151722,362.6297061,4300.840343
188.2537449,368.0340167,4300.840343
186.3049613,378.0269228,4300.840343
187.3130423,390.8672761,4300.840343
187.4152381,392.2383751,4300.840343
192.6149995,405.0928743,4300.840343
189.1200657,411.3414781,4300.840343
187.8742316,416.9915596,4300.840343
186.1667386,428.8930451,4300.840343
191.4472394,436.7267364,4300.840343
187.9426974,448.1903857,4300.840343
191.7606858,449.8352717,4300.840343
190.1405279,458.489531,4300.840343
191.1151557,473.790584,4300.840343
186.1567683,480.1027347,4300.840343
189.8828709,488.2011408,4300.840343
193.1908682,493.6308729,4300.840343
192.6513144,503.3545003,4300.840343
192.1379786,511.1207414,4300.840343
193.6288518,521.7382746,4300.840343
188.6638449,530.3199482,4300.840343
188.7602058,532.6930119,4300.840343
189.9825793,544.1701194,4300.840343
189.8207412,551.7484026,4300.840343
193.1883286,557.9747619,4300.840343
193.0037437,571.008125,4300.840343
187.5014288,573.2501996,4300.840343
187.7997848,588.7829837,4300.840343
188.4142625,590.3934746,4300.840343
189.5434831,599.4495567,4300.840343
188.2719822,612.2609921,4300.840343
190.3687185,621.7497662,4300.840343
190.92698,626.6472958,4300.840343
191.6484916,633.3654284,4300.840343
188.069514,639.3033807,4300.840343
193.4285154,653.9298575,4300.840343
188.5848158,656.5073628,4300.840343
189.1479024,668.3279263,4300.840343
186.9082676,676.337563,4300.840343
188.7695061,684.0845504,4300.840343
185.5430762,688.4745132,4300.840343
191.5277156,696.4424294,4300.840343
191.0337055,708.2430996,4300.840343
190.5122264,719.1524197,4130.238654
191.0617564,729.2334053,3602.145084
187.4748882,731.9278215,3432.499377
185.5024577,744.7240779,2539.511302
191.9409454,749.6803105,2174.076904
189.6997601,761.4897529,1314.048244
188.9228943,764.7386859,1089.330009
187.528686,775.3926668,431.5978381
187.3328969,785.204926,27.38370212
200.485367,-29.31057834,236.7940281
197.1084998,-21.53782428,651.8717674
199.0852337,-15.83326463,1015.570717
201.7836635,-5.792094654,1723.562247
193.8155988,-2.955943337,1931.913271
199.1686695,4.293226836,2467.404611
195.7161856,13.49440404,3126.403923
200.7664945,23.48088433,3763.053124
197.9387524,35.46290672,4279.119334
195.3660495,41.41187359,4300.840343
199.627001,53.40754497,4300.840343
201.245456,59.39780739,4300.840343
201.8735686,68.24412559,4300.840343
201.0790628,75.65853783,4300.840343
198.5069793,85.07804683,4300.840343
198.4213153,93.29735439,4300.840343
201.6662412,100.0164962,4300.840343
198.0356759,109.8633823,4300.840343
197.9395838,112.1965219,4300.840343
194.0075019,124.6110857,4300.840343
200.9508203,132.1443358,4300.840343
199.6615769,137.8022201,4300.840343
198.0564863,152.0474838,4300.840343
198.7464654,157.9656859,4300.840343
198.4600646,163.9808165,4300.840343
201.2890793,169.6529221,4300.840343
200.5874932,181.8686041,4300.840343
200.5990307,189.450837,4300.840343
194.7359315,196.5683314,4300.840343
199.518851,208.6528662,4300.840343
200.5938069,216.4475601,4300.840343
195.8089311,218.9593267,4300.840343
199.080293,231.2482209,4300.840343
200.1663812,243.0995981,4300.840343
200.5765865,248.841179,4300.840343
199.5525715,256.2279844,4300.840343
199.4542282,264.6583881,4300.840343
198.6736275,271.0364601,4300.840343
195.5276943,280.5991948,4300.840343
201.0749919,287.592413,4300.840343
201.0276588,293.0504025,4300.840343
196.14716,305.9448951,4300.840343
194.6055249,311.9856155,4300.840343
194.5179334,323.8113322,4300.840343
198.1642746,331.6601537,4300.840343
200.920515,339.4176024,4300.840343
199.1126106,343.5914581,4300.840343
193.8398636,350.9469339,4300.840343
196.5110544,359.5179263,4300.840343
195.2206443,367.8090034,4300.840343
198.181159,379.2556837,4300.840343
194.151127,390.5905624,4300.840343
197.1672735,394.9374842,4300.840343
197.1201704,400.5553803,4300.840343
198.0130726,408.9853087,4300.840343
198.4910331,421.9235774,4300.840343
193.8147012,432.3427362,4300.840343
199.7253907,433.3680327,4300.840343
197.6801967,445.3167877,4300.840343
197.4788297,454.0050062,4300.840343
194.3109926,460.8451345,4300.840343
197.3666663,470.4567404,4300.840343
195.3151796,479.6789897,4300.840343
198.4362009,488.5917158,4300.840343
193.9478025,494.8349493,4300.840343
197.6489267,498.8325419,4300.840343
199.9870836,511.9169643,4300.840343
200.8105487,518.5457925,4300.840343
197.4139733,530.5797466,4300.840343
195.3466752,535.6061836,4300.840343
201.7594998,542.5205308,4300.840343
201.4463032,551.5756601,4300.840343
196.2310522,558.3668029,4300.840343
197.4262542,569.7438451,4300.840343
198.0581787,578.0124954,4300.840343
195.8205065,582.2893923,4300.840343
201.789698,593.7861533,4300.840343
199.5425312,602.6724121,4300.840343
197.7735573,605.8864279,4300.840343
201.9530215,618.6494802,4300.840343
199.3507276,628.2036422,4300.840343
197.2115149,637.6788095,4300.840343
197.2581302,644.4511611,4300.840343
195.2589051,647.004479,4300.840343
200.1378064,659.9483074,4300.840343
200.1960237,663.7952277,4300.840343
197.9956099,677.3905993,4300.840343
200.5058681,686.4261267,4300.840343
197.4049243,695.0090897,4300.840343
194.4445105,700.0019571,4300.840343
197.5620184,709.1097174,4300.840343
195.4794579,714.0246289,4288.993783
196.5985516,726.1980972,3781.326607
193.9319814,736.0247798,3159.441736
194.3657679,738.2237581,3006.917139
193.9348104,752.0453083,1999.144476
197.0221035,760.6126581,1375.988788
198.104821,767.8631059,881.8656198
201.7770571,772.4061797,600.1733555
197.1170736,781.5084351,144.2732401
210.0332836,-32.54010528,106.0545165
209.0010005,-27.45183427,324.9860241
202.7704282,-15.32893231,1049.42045
204.1916003,-11.72788038,1297.31664
202.7590953,1.824673632,2285.391269
207.5177358,7.289996224,2686.369012
209.820671,19.16590966,3502.43654
202.6972552,24.12696911,3799.654011
209.6062569,35.82019336,4286.21242
205.9506351,40.14593448,4300.840343
207.7930968,50.81605848,4300.840343
206.2856969,60.26783214,4300.840343
207.6922063,68.68910115,4300.840343
203.6968058,72.78403487,4300.840343
210.0688452,86.07262962,4300.840343
208.0964736,93.55985981,4300.840343
207.3484009,100.7413611,4300.840343
207.5525193,109.4370947,4300.840343
202.5226714,114.7128176,4300.840343
204.6421601,120.5791515,4300.840343
203.0104951,133.2425358,4300.840343
205.2012058,138.349423,4300.840343
207.3894648,144.3395892,4300.840343
206.6777197,153.7657571,4300.840343
209.4591379,165.9534594,4300.840343
204.6775339,171.6113021,4300.840343
207.9536333,183.1215632,4300.840343
206.1019451,191.4714488,4300.840343
209.179116,199.7650754,4300.840343
205.1744774,202.2574483,4300.840343
206.570295,215.3274982,4300.840343
209.824008,219.0888319,4300.840343
203.7865558,229.3239979,4300.840343
205.458104,241.161487,4300.840343
210.0413316,247.2028325,4300.840343
204.1429086,254.0504946,4300.840343
203.773642,265.5954363,4300.840343
202.4129599,268.8672551,4300.840343
206.3035826,281.0783783,4300.840343
208.649711,290.3783832,4300.840343
209.7863873,296.3084322,4300.840343
204.4032337,301.7140604,4300.840343
208.5064941,316.3597573,4300.840343
207.9620648,321.6027143,4300.840343
209.697635,331.8116932,4300.840343
205.8242762,336.9844337,4300.840343
209.1512557,344.3542497,4300.840343
202.7739425,353.0957659,4300.840343
209.3985796,365.9437024,4300.840343
205.6013544,368.924228,4300.840343
209.132846,375.21356,4300.840343
208.2814109,389.248512,4300.840343
209.6286583,392.9119392,4300.840343
207.9182311,399.7728369,4300.840343
209.2507763,415.9491678,4300.840343
209.3614904,420.4410679,4300.840343
208.6824066,427.407645,4300.840343
206.0737559,439.1701053,4300.840343
203.164764,445.4244532,4300.840343
202.958568,450.9495877,4300.840343
210.1492431,460.295625,4300.840343
207.8503772,472.2899539,4300.840343
205.1376975,476.4818114,4300.840343
207.2705293,483.343411,4300.840343
204.1493238,490.8202178,4300.840343
209.6663976,505.1154427,4300.840343
210.0853664,507.4095397,4300.840343
203.2270145,516.6345706,4300.840343
207.295311,523.4916059,4300.840343
203.7042942,536.1581585,4300.840343
210.1301099,546.8750569,4300.840343
210.1665145,553.6246919,4300.840343
209.9124289,558.3532797,4300.840343
205.9145038,570.0694651,4300.840343
202.5027563,576.7827473,4300.840343
202.9023034,589.0420897,4300.840343
208.0356589,590.7979373,4300.840343
202.7583122,600.3624922,4300.840343
206.9018454,613.4861096,4300.840343
208.8261787,613.9629937,4300.840343
206.981976,628.0825788,4300.840343
208.5890127,634.6751764,4300.840343
202.8904116,641.4177169,4300.840343
202.5920369,647.6176873,4300.840343
206.9041165,659.3741868,4300.840343
208.4882069,666.8783037,4300.840343
204.7984173,671.8009639,4300.840343
204.774158,686.9503045,4300.840343
206.6297184,696.201963,4300.840343
206.8588846,701.5974837,4300.840343
205.4838079,709.005271,4300.840343
207.2504258,718.7215404,4147.560568
205.6512474,728.0164071,3675.646945
207.2099709,730.2229161,3540.893295
204.4449379,741.0868536,2803.557032
207.7157721,751.1503533,2065.307744
207.4218903,759.6562377,1444.055035
204.8524183,767.8897019,880.1424621
207.5498531,775.4357894,429.2786286
209.2978197,781.141127,158.7382493
211.8083159,-30.92784656,167.3316012
213.819011,-21.91262682,629.4211679
213.6857806,-18.36109796,849.7318201
213.6098458,-11.49898624,1313.398785
213.4350993,1.60937639,2269.47646
215.5741675,4.459066734,2479.590614
213.4624404,14.23815739,3177.429363
213.445287,20.92579907,3611.878361
215.0777627,31.64611049,4161.876949
213.8204144,42.6722871,4300.840343
217.5971699,47.52841235,4300.840343
213.3167588,61.81455872,4300.840343
210.7525717,69.34924543,4300.840343
212.3500362,75.44258943,4300.840343
213.0367909,83.9543374,4300.840343
214.764426,89.41753714,4300.840343
213.4652531,95.13417219,4300.840343
210.5583195,111.0325746,4300.840343
218.228654,118.2602364,4300.840343
213.516724,122.5949915,4300.840343
210.904272,134.0668606,4300.840343
217.4475081,142.3558398,4300.840343
213.1800232,150.5953351,4300.840343
216.9961566,155.5094192,4300.840343
216.4626758,162.6263258,4300.840343
214.2131083,169.9735061,4300.840343
218.2696925,185.048729,4300.840343
218.4087812,190.8316779,4300.840343
215.0871797,193.7567114,4300.840343
215.2526815,209.0016612,4300.840343
217.2836786,218.0266172,4300.840343
212.2232469,219.0254054,4300.840343
216.3346924,229.0141761,4300.840343
211.0831939,237.6938142,4300.840343
215.4871543,248.936664,4300.840343
216.8826444,258.8837335,4300.840343
210.3993942,262.0041414,4300.840343
212.1859803,268.9437997,4300.840343
217.8306804,279.8255351,4300.840343
218.4096481,287.8383502,4300.840343
210.7623666,296.3679261,4300.840343
213.953006,305.7727395,4300.840343
213.1425074,311.3625561,4300.840343
210.5384189,318.9595412,4300.840343
214.1837955,330.3882714,4300.840343
218.0501462,335.1267793,4300.840343
212.5462093,349.2745825,4300.840343
211.6619723,356.8557567,4300.840343
210.2183102,363.029208,4300.840343
215.8915713,370.7947893,4300.840343
213.1136969,380.2243478,4300.840343
217.3765051,386.3673079,4300.840343
217.4335335,397.2736203,4300.840343
214.5336221,407.5788118,4300.840343
217.4449466,412.6324052,4300.840343
216.6172922,421.1665328,4300.840343
214.6141171,431.5020737,4300.840343
215.0235798,436.6238088,4300.840343
213.4225246,442.7112461,4300.840343
217.0061037,457.0109685,4300.840343
217.854153,460.2747058,4300.840343
214.0570039,473.550511,4300.840343
217.5064144,479.4410712,4300.840343
218.0639009,485.6700514,4300.840343
213.626365,493.9140944,4300.840343
213.9744035,502.7325161,4300.840343
215.1645774,510.3594767,4300.840343
213.1793418,521.7385894,4300.840343
212.5091001,528.1927339,4300.840343
214.4702633,531.6596868,4300.840343
215.5707183,544.2633394,4300.840343
214.7471984,555.2775888,4300.840343
214.0933366,561.9213891,4300.840343
215.4122985,565.1812006,4300.840343
213.6596295,579.8906261,4300.840343
213.6954301,586.8867857,4300.840343
215.9437436,596.4902461,4300.840343
210.3348766,603.1610087,4300.840343
216.1383634,607.4555354,4300.840343
217.0948297,618.028776,4300.840343
212.2783781,624.0016375,4300.840343
218.2875109,635.0213706,4300.840343
213.082774,646.0341322,4300.840343
212.8928303,650.5588764,4300.840343
212.866542,662.1396695,4300.840343
212.0204511,665.732985,4300.840343
214.4294419,677.0781087,4300.840343
217.1001559,687.0617166,4300.840343
212.1685586,690.2920795,4300.840343
210.9813601,704.1314014,4300.840343
215.170056,710.9083788,4300.840343
217.0361799,717.3782384,4197.649534
216.0842653,723.9463082,3904.401274
216.4614163,729.8025817,3567.068882
212.3305793,744.1449258,2581.88049
211.9844665,747.2673211,2352.45442
214.5278621,755.3445109,1756.306011
218.2543937,769.0959324,802.8362041
215.9748911,777.2872089,333.1836701
211.3850899,783.8537291,63.18737593
225.1443565,-31.84778174,131.2986281
222.8356091,-28.24036429,286.5667169
225.8017546,-13.72580858,1158.513098
221.2541849,-7.198561261,1621.106561
220.8795518,-1.691792832,2025.271139
224.1427677,10.26949735,2900.489817
220.3375957,14.28511641,3180.635815
220.414768,22.39095481,3699.770243
219.3872882,34.13660944,4245.915507
221.5324362,43.61884614,4300.840343
224.0174387,47.99628896,4300.840343
220.5806025,60.4102656,4300.840343
220.5753102,68.08032646,4300.840343
225.8905659,70.8023704,4300.840343
224.8978894,78.59772413,4300.840343
224.3146712,90.8827728,4300.840343
225.8457734,102.8013718,4300.840343
224.2464236,109.4004294,4300.840343
221.3405556,118.2041795,4300.840343
221.1271922,127.692117,4300.840343
225.2951681,133.3072535,4300.840343
222.6037231,136.7424898,4300.840343
223.8538848,152.3944087,4300.840343
220.4742655,159.545906,4300.840343
226.348769,166.5412161,4300.840343
226.2306437,173.5253683,4300.840343
218.5075591,182.3332448,4300.840343
218.6217276,190.6629945,4300.840343
223.9352066,196.389885,4300.840343
220.0065718,208.3829801,4300.840343
222.0613902,215.3307812,4300.840343
223.7420515,224.2451328,4300.840343
219.5629985,234.774564,4300.840343
219.31354,242.3312277,4300.840343
220.9520048,247.4783658,4300.840343
218.6395452,256.0238819,4300.840343
221.610634,265.5670862,4300.840343
225.7082844,269.4327772,4300.840343
219.2894348,277.6392103,4300.840343
219.7552644,284.4516202,4300.840343
223.127262,295.0376032,4300.840343
220.1912532,302.4801217,4300.840343
224.1449614,311.6978288,4300.840343
221.4803028,322.7240758,4300.840343
218.6201292,330.6477376,4300.840343
223.4511848,340.6310597,4300.840343
219.3632915,349.1127248,4300.840343
226.212861,354.8723687,4300.840343
219.9663545,363.8934101,4300.840343
221.3929491,372.4290518,4300.840343
222.051384,375.9629827,4300.840343
223.0116505,389.6735651,4300.840343
219.3697715,391.8076828,4300.840343
225.5311526,405.445869,4300.840343
223.2304132,410.2962124,4300.840343
218.8817923,422.5849143,4300.840343
223.0643633,429.1269353,4300.840343
224.4263078,435.9838542,4300.840343
226.4925123,443.5217862,4300.840343
225.5040922,451.0356035,4300.840343
224.2935862,465.0308956,4300.840343
224.0710224,473.8038658,4300.840343
225.7722014,480.1251717,4300.840343
218.7378705,488.0298942,4300.840343
220.4209525,493.1052539,4300.840343
219.36027,502.0574277,4300.840343
221.7115718,513.9940877,4300.840343
225.1831519,516.3485541,4300.840343
221.9945214,526.9411634,4300.840343
226.1701169,537.6160431,4300.840343
226.0548097,546.0212576,4300.840343
218.7975113,556.13215,4300.840343
224.6421513,557.369812,4300.840343
218.617427,567.5132216,4300.840343
223.9957429,578.2911783,4300.840343
226.1582297,582.7905635,4300.840343
218.8405379,594.1813148,4300.840343
220.4513902,602.8398019,4300.840343
220.709819,606.7525032,4300.840343
224.4587447,619.4963799,4300.840343
219.3779119,625.1837616,4300.840343
223.2983401,630.7963256,4300.840343
221.6661604,644.4337355,4300.840343
223.8870641,654.6360773,4300.840343
223.7602626,657.7796057,4300.840343
221.594664,666.322539,4300.840343
225.9468604,675.2206746,4300.840343
219.5030232,684.7339693,4300.840343
219.0783515,691.2167099,4300.840343
221.3755483,703.0406884,4300.840343
221.3588217,709.7191079,4300.840343
225.7679997,721.0235677,4048.812309
220.490748,725.3365099,3829.503685
225.657893,735.7988975,3174.897886
219.9542803,745.3118404,2496.41344
221.5271091,749.8702017,2160.025227
223.9944058,757.7454075,1581.474072
222.7777969,770.0648083,742.0049799
223.0499116,773.3169351,547.1853152
224.4055577,779.7251057,218.2992774
229.1594571,-36.95621539,0.105065409
227.8583013,-23.99553883,508.5747873
232.3079599,-12.7978579,1222.616733
228.217683,-5.619695516,1736.16716
227.4938807,1.254274447,2243.218701
231.8149675,10.75036699,2934.608125
234.8397435,14.2404613,3177.586721
230.2754054,22.1898159,3687.890213
233.1283186,30.65140558,4122.164846
226.8529661,39.04733797,4300.840343
231.4769332,45.4245789,4300.840343
231.932644,57.43454036,4300.840343
231.2805835,66.60857381,4300.840343
228.644138,76.96281461,4300.840343
232.6539239,80.05622579,4300.840343
231.6536421,90.52507241,4300.840343
229.6917837,95.75011565,4300.840343
233.3467235,109.8236327,4300.840343
233.5279198,115.8397635,4300.840343
233.5704708,127.0437807,4300.840343
227.5657437,131.5309163,4300.840343
229.3734265,139.107871,4300.840343
231.828567,147.973731,4300.840343
232.7526539,156.8426984,4300.840343
228.9994582,163.6328464,4300.840343
230.1937494,172.3232582,4300.840343
229.5861418,181.0402146,4300.840343
231.4588627,188.4715155,4300.840343
227.3172668,195.3629303,4300.840343
231.8717258,202.299774,4300.840343
233.1392899,210.884899,4300.840343
233.1190262,223.7155728,4300.840343
229.8164724,229.0410986,4300.840343
229.8794406,242.9032402,4300.840343
229.4178083,243.7949448,4300.840343
229.5992087,252.0106852,4300.840343
232.8832817,265.3741403,4300.840343
234.8197916,269.2510289,4300.840343
232.6977365,278.5017771,4300.840343
229.915203,288.9805374,4300.840343
233.7824939,297.7322399,4300.840343
227.0027475,300.9588262,4300.840343
233.945112,316.9277153,4300.840343
228.1844337,324.0193483,4300.840343
234.9050739,333.2837314,4300.840343
230.9197613,335.4250188,4300.840343
227.000414,348.0250267,4300.840343
229.7743567,352.5814119,4300.840343
232.2341728,363.0161064,4300.840343
226.8063858,366.8165295,4300.840343
231.5632539,378.2992896,4300.840343
230.5858357,389.9779413,4300.840343
227.4556709,399.1972159,4300.840343
228.9164436,403.1774452,4300.840343
231.4188014,410.246486,4300.840343
228.2088558,424.0240329,4300.840343
233.4235807,427.6770607,4300.840343
231.6835186,434.7732071,4300.840343
231.9649546,445.3607082,4300.840343
228.3289497,451.2853619,4300.840343
230.7288196,459.7349897,4300.840343
232.6348332,470.2153545,4300.840343
234.5832267,479.8995966,4300.840343
233.8591811,487.7069669,4300.840343
233.6594248,494.6281222,4300.840343
227.1751476,506.1465697,4300.840343
230.6979992,508.6443254,4300.840343
226.729613,517.6090712,4300.840343
228.9869159,530.568635,4300.840343
230.6628062,533.3863193,4300.840343
231.5471396,539.9493868,4300.840343
227.9630336,554.8411083,4300.840343
230.6124094,557.8327954,4300.840343
231.1217093,568.3599473,4300.840343
229.5514229,576.5951007,4300.840343
234.6106691,583.5782783,4300.840343
232.7423917,590.7283742,4300.840343
232.1352364,600.9642642,4300.840343
233.3793697,612.831101,4300.840343
230.2117577,618.8240322,4300.840343
226.8201938,623.1273953,4300.840343
229.3986391,637.0414718,4300.840343
233.9396728,643.1695871,4300.840343
230.8903302,653.8530028,4300.840343
230.9121674,657.2944721,4300.840343
233.3596542,665.826237,4300.840343
226.7769741,678.038947,4300.840343
231.1922096,684.4511828,4300.840343
231.4988848,689.8350128,4300.840343
231.6472404,700.896999,4300.840343
233.5466254,704.6493924,4300.840343
231.6932337,714.5301363,4279.266015
228.5911225,729.2621879,3600.381719
227.2292443,734.6747579,3251.171346
228.3572825,741.7770268,2753.873258
232.4417914,751.6027666,2031.852544
229.5319832,755.5353818,1742.335075
229.5912259,764.6498845,1095.360863
233.0993821,771.1609666,674.6482644
230.7564238,779.2598291,239.0892774
236.6826993,-31.61294254,140.2369267
239.7656532,-24.25276485,494.1424528
240.2126626,-18.51221518,840.0363244
241.5379574,-9.225311031,1474.887891
236.638313,-3.305383152,1906.147552
235.3953794,11.770262,3006.497623
242.4249926,13.50938263,3127.435903
238.269403,25.32193304,3865.430734
239.3450415,32.5169246,4193.968372
241.980902,39.38314643,4300.840343
240.1541283,51.12834397,4300.840343
240.4777821,55.73093928,4300.840343
239.5950679,62.71930732,4300.840343
237.365679,76.11724115,4300.840343
241.8366824,78.74129877,4300.840343
237.6264449,86.95190889,4300.840343
236.0160921,99.90009424,4300.840343
235.691703,110.3854532,4300.840343
238.5506895,117.0591788,4300.840343
236.2523478,120.2057721,4300.840343
241.9055813,134.886261,4300.840343
240.3092984,137.1761166,4300.840343
240.7070122,147.6712538,4300.840343
240.3750859,160.2359803,4300.840343
236.1969511,166.9007172,4300.840343
240.2428207,175.1537769,4300.840343
242.5970583,183.7794309,4300.840343
242.8501098,193.421121,4300.840343
241.7830215,193.8373379,4300.840343
241.9012284,209.0234627,4300.840343
242.5593969,216.734431,4300.840343
237.8437254,219.7783522,4300.840343
236.1445251,229.3347128,4300.840343
235.7369332,238.7774721,4300.840343
238.0984653,248.0038215,4300.840343
238.6979269,252.0758365,4300.840343
241.2963943,264.4469109,4300.840343
236.1110911,273.5689655,4300.840343
235.8920219,279.1382498,4300.840343
237.6195354,285.7147248,4300.840343
240.8714763,298.1099274,4300.840343
239.9373316,301.5251967,4300.840343
237.9425393,309.8148254,4300.840343
242.9482031,323.1822505,4300.840343
237.3949524,328.4855634,4300.840343
237.1740302,336.6154172,4300.840343
235.8480656,349.1783986,4300.840343
236.2410321,350.4055628,4300.840343
238.3805429,366.0817125,4300.840343
242.5876107,369.4325294,4300.840343
239.0211353,382.415145,4300.840343
240.7478568,388.1725233,4300.840343
235.6401506,396.7754934,4300.840343
237.7776284,406.2009201,4300.840343
242.5231044,412.8116672,4300.840343
239.5438025,423.2217968,4300.840343
239.4669803,426.0509049,4300.840343
235.0124207,433.6073093,4300.840343
241.5894197,445.8431014,4300.840343
242.1329961,450.1993525,4300.840343
241.1593209,460.9127857,4300.840343
238.6510705,473.3439531,4300.840343
239.6230592,481.9407481,4300.840343
243.1111299,483.2462222,4300.840343
235.898783,491.0715154,4300.840343
239.6721516,504.9943305,4300.840343
235.4290863,512.9969673,4300.840343
235.0108115,516.9240475,4300.840343
235.2917459,531.2453534,4300.840343
242.1540291,538.308514,4300.840343
240.4753704,547.08383,4300.840343
235.3596886,555.8254084,4300.840343
242.7090998,562.2481668,4300.840343
235.0205383,569.8585107,4300.840343
240.6382288,573.1142211,4300.840343
242.3411613,581.8147763,4300.840343
239.4207276,596.5883608,4300.840343
237.1250921,599.9239291,4300.840343
242.6971008,612.8869559,4300.840343
238.5173558,622.0250764,4300.840343
236.1877915,628.1332469,4300.840343
239.7626444,631.6525317,4300.840343
239.7177414,640.4238061,4300.840343
238.1497013,654.932352,4300.840343
236.4626682,656.9906438,4300.840343
238.8203173,669.8032264,4300.840343
239.9797725,678.8388767,4300.840343
237.0043603,682.4917314,4300.840343
239.6364131,689.1003337,4300.840343
235.7712884,701.9944776,4300.840343
236.8429628,706.7605894,4300.840343
242.9653206,717.9835358,4175.847194
240.1414255,721.378418,4032.326614
240.8935815,736.7484538,3109.647382
237.7609471,741.9490734,2741.453508
241.2782176,751.5141981,2038.400798
242.0415754,762.1575683,1267.221867
239.1563745,768.9677924,810.9679441
240.9172538,774.7273826,467.815875
240.5970621,781.7268528,135.8783819
249.2612054,-32.38512798,111.5571473
245.8489277,-21.96223409,626.4650595
245.9761201,-17.25501855,921.4733403
243.3312712,-7.838528713,1574.737646
243.2805676,0.003869011,2150.706478
250.3603428,11.7509304,3005.141273
250.174028,12.80821524,3078.942705
248.4431528,21.3404015,3637.061775
248.5745782,35.63462091,4282.642672
250.0846428,41.4391716,4300.840343
247.2377153,48.24099758,4300.840343
246.4155759,61.640224,4300.840343
247.8053235,66.92905869,4300.840343
245.235346,77.06214173,4300.840343
244.6672694,83.28905408,4300.840343
247.778659,92.85918182,4300.840343
249.5359195,98.74568576,4300.840343
245.3803314,103.472687,4300.840343
244.8660072,118.5751589,4300.840343
248.8426779,123.9996018,4300.840343
248.7386714,133.7695591,4300.840343
248.6308476,137.6101745,4300.840343
244.6797492,149.1892726,4300.840343
246.1156171,158.7790003,4300.840343
243.8421006,168.5677574,4300.840343
249.9658353,177.0313742,4300.840343
246.5068027,183.7432239,4300.840343
249.0867408,188.9684692,4300.840343
248.3433626,194.3946425,4300.840343
247.5704345,206.462943,4300.840343
244.4676356,210.3932394,4300.840343
247.1290656,223.1605643,4300.840343
248.9072055,231.7774613,4300.840343
248.2878844,239.6886279,4300.840343
248.0943367,245.0205926,4300.840343
244.1782567,251.4630116,4300.840343
243.5975645,262.3265207,4300.840343
251.0380002,271.9604644,4300.840343
249.1428869,279.3449933,4300.840343
244.4499866,286.2530679,4300.840343
244.3334306,299.9526094,4300.840343
248.7880231,305.4339012,4300.840343
249.6390758,315.2082223,4300.840343
251.1760314,324.4854425,4300.840343
248.3406092,328.8512657,4300.840343
244.3761672,337.9750014,4300.840343
246.8844904,349.6575798,4300.840343
250.1144792,353.4402579,4300.840343
250.586095,360.8931024,4300.840343
251.2542307,373.0601874,4300.840343
246.7620338,381.2653336,4300.840343
243.9771982,389.306123,4300.840343
